annee;arrondissement;latitude;longitude;periode;heure;vehicules;nombre;secteur
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Taxis;21.666666666666668;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Véhicules Utilitaires;58.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Deux roues-motorisés;33.333333333333336;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Véhicules Utilitaires;54.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Poids lourds;4.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Cars;0.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Vélib's;2.6666666666666665;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Taxis;6.333333333333333;Maréchaux
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Poids lourds;62.66666666666667;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Véhicules Particuliers;1296.6666666666667;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Cars;4.0;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Vélib's;6.666666666666667;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Vélib's;4.666666666666667;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Véhicules Particuliers;554.0;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Vélib's;9.0;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Poids lourds;54.333333333333336;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Véhicules Utilitaires;368.3333333333333;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;16h-17h;Véhicules Utilitaires;469.33333333333337;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Poids lourds;10.333333333333334;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Cars;4.0;Paris-Intra-Muros
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Taxis;106.66666666666666;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Poids lourds;27.666666666666668;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Particuliers;1819.6666666666667;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Véhicules Particuliers;2013.3333333333333;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Vélib's;5.0;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Véhicules Utilitaires;194.0;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Vélib's;5.333333333333333;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Cars;7.333333333333333;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Véhicules Utilitaires;449.3333333333333;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Véhicules Particuliers;1934.0;Paris-Intra-Muros
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Bus;4.0;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Vélib's;1.6666666666666667;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Cars;6.666666666666667;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Taxis;91.0;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Bus;18.666666666666668;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Véhicules Particuliers;534.3333333333334;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Vélos Personnels;15.666666666666666;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Taxis;28.666666666666668;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Utilitaires;232.66666666666666;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Véhicules Utilitaires;268.3333333333333;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Véhicules Particuliers;626.3333333333334;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Cars;3.3333333333333335;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Vélib's;3.0;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Taxis;40.0;Paris-Intra-Muros
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Vélos Personnels;8.0;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Poids lourds;8.333333333333334;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Taxis;42.66666666666667;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Taxis;49.0;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Véhicules Particuliers;318.66666666666663;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Véhicules Particuliers;449.3333333333333;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Bus;7.333333333333333;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Vélos Personnels;40.666666666666664;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Vélib's;6.333333333333333;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Bus;7.0;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Véhicules Utilitaires;59.333333333333336;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Taxis;58.0;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Poids lourds;3.0;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Cars;2.3333333333333335;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Taxis;39.333333333333336;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Poids lourds;24.666666666666668;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Cars;0.3333333333333333;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Vélos Personnels;4.666666666666667;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Vélib's;6.666666666666667;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Vélos Personnels;6.666666666666667;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;16h-17h;Deux roues-motorisés;91.33333333333333;Paris-Intra-Muros
2011-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Véhicules Particuliers;439.0;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Taxis;36.333333333333336;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Bus;21.666666666666664;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Poids lourds;14.333333333333334;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Deux roues-motorisés;91.0;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Bus;19.0;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Poids lourds;6.0;Paris-Intra-Muros
2011-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Taxis;75.33333333333333;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Vélos Personnels;54.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Vélib's;27.666666666666664;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Particuliers;405.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Cars;4.666666666666667;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Bus;40.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Deux roues-motorisés;125.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Vélos Personnels;23.666666666666668;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Bus;50.66666666666667;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Utilitaires;89.66666666666666;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Cars;1.6666666666666665;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Vélib's;9.333333333333334;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Vélib's;19.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Véhicules Utilitaires;42.666666666666664;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Véhicules Utilitaires;20.0;Paris-Intra-Muros
2011-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Bus;25.0;Paris-Intra-Muros
2011-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Cars;14.333333333333334;Paris-Intra-Muros
2011-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Taxis;77.33333333333333;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Cars;2.6666666666666665;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Deux roues-motorisés;353.66666666666663;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Utilitaires;158.66666666666669;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Poids lourds;2.6666666666666665;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Véhicules Utilitaires;88.66666666666667;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Vélos Personnels;66.66666666666667;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Bus;20.0;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Deux roues-motorisés;292.33333333333337;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Bus;25.0;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Véhicules Particuliers;417.6666666666667;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Taxis;167.33333333333334;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Deux roues-motorisés;360.3333333333333;Paris-Intra-Muros
2011-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Taxis;185.66666666666666;Paris-Intra-Muros
2011-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Vélos Personnels;40.0;Paris-Intra-Muros
2011-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Taxis;226.33333333333334;Paris-Intra-Muros
2011-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Vélos Personnels;48.0;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Deux roues-motorisés;160.66666666666666;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Vélos Personnels;16.666666666666668;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Vélos Personnels;17.0;Paris-Intra-Muros
2011-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Vélos Personnels;15.666666666666666;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Cars;1.0;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Particuliers;631.3333333333334;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Utilitaires;334.3333333333333;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Taxis;78.66666666666667;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Bus;26.333333333333332;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Deux roues-motorisés;181.66666666666666;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Taxis;37.0;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Poids lourds;40.333333333333336;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Vélos Personnels;79.66666666666667;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Taxis;36.0;Maréchaux
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Taxis;38.666666666666664;Maréchaux
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Taxis;13.333333333333334;Maréchaux
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Particuliers;259.6666666666667;Maréchaux
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Bus;2.0;Maréchaux
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Particuliers;3305.3333333333335;Boulevard Périphérique
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Utilitaires;781.0;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Utilitaires;1582.3333333333333;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Bus;4.0;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Cars;9.666666666666666;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Poids lourds;356.3333333333333;Boulevard Périphérique
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Bus;28.666666666666668;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Bus;9.666666666666666;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Taxis;99.66666666666667;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Vélib's;47.0;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Vélib's;141.33333333333334;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Vélib's;15.333333333333334;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Cars;1.6666666666666667;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Deux roues-motorisés;179.66666666666666;Maréchaux
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Trottinettes;1.0;Maréchaux
2022-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Bus;17.0;Maréchaux
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Véhicules Utilitaires;150.0;Maréchaux
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;08h-09h;Bus;2.0;Maréchaux
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Deux roues-motorisés;305.6666666666667;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Véhicules Particuliers;808.3333333333334;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Trottinettes;5.333333333333333;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Trottinettes;1.6666666666666667;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Vélos Personnels;123.66666666666667;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Vélib's;156.33333333333334;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Véhicules Utilitaires;98.66666666666667;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Bus;25.666666666666668;Paris-Intra-Muros
2022-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Trottinettes;5.0;Paris-Intra-Muros
2022-01-01;75004;48.85519;2.36139;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Trottinettes;7.0;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Bus;5.666666666666667;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Bus;8.333333333333334;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Taxis;216.66666666666666;Boulevard Périphérique
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Véhicules Particuliers;3301.6666666666665;Boulevard Périphérique
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Taxis;303.0;Boulevard Périphérique
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Vélib's;19.0;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Bus;22.666666666666668;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Taxis;33.666666666666664;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Poids lourds;20.0;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Taxis;63.333333333333336;Paris-Intra-Muros
2022-01-01;75013;48.82893;2.35639;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Vélos Personnels;90.66666666666667;Paris-Intra-Muros
2022-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Vélos Personnels;50.666666666666664;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Trottinettes;2.6666666666666665;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Deux roues-motorisés;114.66666666666667;Maréchaux
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Trottinettes;1.3333333333333333;Maréchaux
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Deux roues-motorisés;76.66666666666667;Maréchaux
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Trottinettes;3.0;Maréchaux
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Deux roues-motorisés;942.3333333333334;Boulevard Périphérique
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Poids lourds;133.33333333333334;Boulevard Périphérique
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Bus;16.0;Boulevard Périphérique
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;11h-12h;Trottinettes;4.333333333333333;Paris-Intra-Muros
